# MJD              flux              error           quality
59425.13869112142 1347.8711052698386 2.678819417953491 0
59425.14563567772 1352.8736496185438 2.6843113899230957 0
59425.15258023402 1348.533905127496 2.685497283935547 0
59425.15952479032 1346.0859840955004 2.689528465270996 0
59425.166469346615 1345.1979422206882 2.692136287689209 0
59425.173413902914 1348.8573199246925 2.6978111267089844 0
59425.180358459205 1352.026198825999 2.7023744583129883 0
59425.187303015504 1350.999982790232 2.705209732055664 0
59425.1942475718 1348.1783770753505 2.706465244293213 0
59425.20119212787 1349.535582711741 2.709808349609375 0
59425.20813668417 1345.9569701779628 2.7100656032562256 0
59425.21508124023 1351.1994177363472 2.715214967727661 0
59425.22202579653 1348.3258007508207 2.7133443355560303 0
59425.2289703526 1348.374684805925 2.7159135341644287 0
59425.235914908655 1349.5813016644338 2.717100143432617 0
59425.24285946472 1348.8477891745533 2.7176434993743896 0
59425.24980402079 1352.4841003953566 2.720726728439331 0
59425.25674857685 1351.9953095888736 2.720978260040283 0
59425.26369313292 1349.0542037484724 2.721940040588379 0
59425.27063768875 1348.6956716432483 2.72247576713562 0
59425.27758224482 1340.4407623015481 2.7188174724578857 0
59425.28452680088 1349.3544374936664 2.7233669757843018 0
59425.291471356715 1352.2385165948567 2.725435972213745 0
59425.29841591254 1349.4248550585548 2.7237226963043213 0
59425.30536046861 1355.823755524314 2.727902889251709 0
59425.31230502444 1348.349494051994 2.725978136062622 0
59425.31924958027 1348.0616505938328 2.7261242866516113 0
59425.326194136105 1349.9120574595859 2.728234052658081 0
59425.33313869194 1352.4271918888217 2.728762149810791 0
59425.34008324777 1348.5294933285536 2.7285335063934326 0
59425.34702780337 1346.1888545277097 2.727471113204956 0
59425.353972359204 1351.3490871150766 2.7294607162475586 0
59425.36091691503 1351.7816313857224 2.7318532466888428 0
59425.36786147063 1354.1803674911139 2.72947359085083 0
59425.37480602623 1352.591671877568 2.7277469635009766 0
59425.38175058206 1347.0982961631994 2.72392201423645 0
59425.38869513766 1350.9901930064111 2.7224836349487305 0
59425.39563969326 1339.7964010497662 2.715010166168213 0
59425.40258424886 1346.8851545799312 2.7148232460021973 0
59425.40952880446 1347.338553891405 2.7126107215881348 0
59425.41647336006 1350.6513012372175 2.7111480236053467 0
59425.42341791566 1346.9651222432499 2.7048285007476807 0
59425.43036247102 1347.291828258586 2.701767683029175 0
59425.43730702662 1347.854994981487 2.6980199813842773 0
59425.44425158199 1348.677896760178 2.691941261291504 0
59425.45119613759 1347.419913738357 2.688744068145752 0
59425.45814069296 1353.4302143767977 2.683575391769409 0
59425.465085248325 1346.6164614635486 2.676783800125122 0
59425.47202980369 1352.1887648143525 2.672635316848755 0
59425.47897435905 1348.8510462021623 2.664968490600586 0
59425.48591891442 1354.376152334989 2.661843776702881 0
59425.492863469786 1346.8221312982569 2.6547114849090576 0
59425.49980802515 1352.3938488295294 2.6509592533111572 0
59425.50675258052 1348.3436936910125 2.646024227142334 0
59425.513697135655 1351.3332383647416 2.6422414779663086 0
59425.52064169102 1345.1063131419296 2.636294364929199 0
59425.52758624616 1347.5538543639286 2.6337485313415527 0
59425.53453080129 1349.3423680774663 2.6325628757476807 0
59425.54147535666 1347.7456222897267 2.6302614212036133 0
59425.548419911785 1349.6119510052754 2.6307737827301025 0
59425.55536446692 1346.97883502362 2.629624843597412 0
59425.562309022054 1348.5495217748007 2.6300246715545654 0
59425.56925357719 1354.0012858393725 2.63384747505188 0
59425.57619813209 1353.5582119213823 2.6356735229492188 0
59425.583142687225 1352.435269499364 2.6362249851226807 0
59425.59008724236 1349.470579887096 2.636106491088867 0
59425.59703179725 1348.7707450755838 2.6376163959503174 0
59425.60397635239 1343.981008549019 2.638432741165161 0
59425.61092090729 1350.5457727273902 2.643106698989868 0
59425.61786546219 1349.180523982191 2.6462597846984863 0
59425.624810017325 1345.7061029923943 2.6458306312561035 0
59425.63175457223 1349.5411517854482 2.649904251098633 0
59425.63869912713 1351.868231278845 2.652573585510254 0
59425.6456436818 1347.4410564542213 2.6540791988372803 0
59425.6525882367 1352.4708323951704 2.659000873565674 0
59425.6595327916 1345.9674894602335 2.658585548400879 0
59425.666477346495 1349.0427868181232 2.6626598834991455 0
59425.67342190116 1346.511335626427 2.6642141342163086 0
59425.680366456065 1350.340655658223 2.6668283939361572 0
59425.68731101073 1350.0766063070046 2.668332099914551 0
59425.6942555654 1344.1374656618918 2.666877508163452 0
59425.70120012007 1348.1663617236045 2.669100046157837 0
59425.70814467497 1344.987583736518 2.667292833328247 0
59425.71508922964 1348.6573809851338 2.6676931381225586 0
59425.7220337843 1347.6339812133483 2.665743350982666 0
59425.72897833874 1347.8340790305597 2.6629955768585205 0
59425.73592289341 1342.443707054039 2.658339500427246 0
59425.742867448076 1344.9719536445273 2.654996156692505 0
59425.74981200251 1346.474561836732 2.651923656463623 0
59425.75675655718 1346.5577407572523 2.6476657390594482 0
59425.791479329586 1347.5962392346455 2.6228866577148438 0
59425.79842388495 1348.1744099111643 2.616745948791504 0
59425.80536843939 1345.7943160581704 2.6100049018859863 0
59425.81231299359 1343.323635951468 2.603436231613159 0
59425.81925754803 1346.8370728573468 2.600116014480591 0
59425.826202102464 1346.6715315001984 2.5937626361846924 0
59425.83314665667 1344.2790261564805 2.5873219966888428 0
59425.8400912111 1348.0667346376918 2.5836968421936035 0
59425.8470357653 1347.3857838101571 2.5781397819519043 0
59425.8539803195 1346.7864261299615 2.5742592811584473 0
59425.860924873705 1348.4344748708145 2.5701088905334473 0
59425.86786942791 1346.8720875004356 2.567042112350464 0
59425.87481398211 1347.5439967898296 2.5628275871276855 0
59425.881758536314 1344.0532745367545 2.558506488800049 0
59425.88870309052 1349.2555031239212 2.5589630603790283 0
59425.89564764472 1348.2937214809795 2.5563740730285645 0
59425.90259219869 1348.0297404337675 2.5543487071990967 0
59425.90953675289 1349.5555105577519 2.5541939735412598 0
59425.91648130686 1344.2207909417389 2.5512571334838867 0
59425.92342586106 1349.1503115472347 2.55326247215271 0
59425.93037041503 1345.5691790527785 2.5522878170013428 0
59425.937314969 1340.3566105752834 2.5501303672790527 0
59425.94425952297 1344.3586791754992 2.5527095794677734 0
59425.95120407694 1341.418220466764 2.552793025970459 0
59425.95814863091 1344.962245673822 2.5583839416503906 0
59425.96509318488 1349.5894847269115 2.5607848167419434 0
59425.972037738844 1348.1660923333784 2.5630626678466797 0
59425.978982292814 1348.927360843481 2.567214012145996 0
59425.98592684655 1344.7008799924956 2.5697834491729736 0
59425.99287140052 1350.7158188427607 2.576937198638916 0
59425.99981595426 1351.9145216654315 2.5837910175323486 0
59426.006760508 1345.3141932518133 2.5882058143615723 0
59426.01370506197 1350.5085097952328 2.597585916519165 0
59426.020649615704 1348.2260859528092 2.6000263690948486 0
59426.02759416944 1347.5945129483916 2.604870080947876 0
59426.03453872318 1346.4152520490625 2.6107568740844727 0
59426.04148327691 1342.752692017371 2.615565299987793 0
59426.04842783065 1345.1622213566416 2.622795581817627 0
59426.05537238415 1344.596099431335 2.6291632652282715 0
59426.06231693789 1349.3347825306178 2.6379003524780273 0
59426.06926149139 1348.1232729111061 2.643846035003662 0
59426.07620604513 1351.0811143268716 2.652937650680542 0
59426.083150598635 1347.3208825217384 2.65626859664917 0
59426.09009515214 1350.1502860384912 2.662993907928467 0
59426.09703970588 1347.3288520037354 2.6685736179351807 0
59426.103984259375 1346.9806720895613 2.672767162322998 0
59426.11092881288 1349.4190958748113 2.6775553226470947 0
59426.117873366384 1349.7475695079424 2.6815991401672363 0
59426.12481791989 1347.8738097745563 2.683497428894043 0
59426.13176247316 1350.3160366257484 2.6897225379943848 0
59426.138707026665 1347.2274793612341 2.689466953277588 0
59426.14565158017 1349.191910834948 2.6928653717041016 0
59426.15259613344 1346.0984572814118 2.692873477935791 0
59426.15954068671 1349.0441261889614 2.6965529918670654 0
59426.16648524021 1351.0846182308273 2.6981258392333984 0
59426.17342979348 1344.4300574209533 2.6982274055480957 0
59426.18037434675 1348.7202832990165 2.7036421298980713 0
59426.187318900025 1349.9981998089024 2.7024004459381104 0
59426.1942634533 1348.2102351359176 2.7031376361846924 0
59426.20120800657 1349.4720134592967 2.704246759414673 0
59426.20815255984 1348.276802929484 2.7057580947875977 0
59426.21509711311 1349.7627987801188 2.7077629566192627 0
59426.222041666144 1345.2562431727802 2.709285259246826 0
59426.228986219416 1347.163171501175 2.7094109058380127 0
59426.235930772455 1348.634715554715 2.710610866546631 0
59426.242875325726 1348.0235992646712 2.7111570835113525 0
59426.249819878765 1350.4493455409533 2.713615655899048 0
59426.256764431804 1345.27122611295 2.7127444744110107 0
59426.26370898484 1350.417595226129 2.716444492340088 0
59426.27065353788 1343.442471686993 2.7147176265716553 0
59426.27759809092 1349.6046561207422 2.7189228534698486 0
59426.28454264396 1350.658951349626 2.7237985134124756 0
59426.29148719699 1350.2790734133455 2.7231295108795166 0
59426.29843175003 1349.5224201486453 2.7247018814086914 0
59426.30537630284 1344.9922097793028 2.724360227584839 0
59426.312320855875 1344.5839495936866 2.72602915763855 0
59426.31926540868 1348.1460247182954 2.729083776473999 0
59426.32620996149 1348.520563271672 2.731455087661743 0
59426.33315451453 1350.1000064558375 2.7334916591644287 0
59426.34009906733 1349.2949761344694 2.734945058822632 0
59426.34704362013 1347.7277538925127 2.7359578609466553 0
59426.35398817294 1345.8844428974635 2.736509323120117 0
59426.36093272574 1348.8263885546326 2.73801326751709 0
59426.36787727855 1345.0114309487403 2.737168073654175 0
59426.374821831356 1348.5813404189043 2.739161252975464 0
59426.38176638393 1347.311242086374 2.738530158996582 0
59426.388710936735 1345.3886500298481 2.7366912364959717 0
59426.39565548931 1347.7431319997086 2.737002372741699 0
59426.402600042114 1348.0405070358906 2.735273838043213 0
59426.40954459469 1345.6649935494515 2.731832504272461 0
59426.416489147254 1346.7566125789485 2.7317023277282715 0
59426.42343369983 1348.7922479264384 2.7287135124206543 0
59426.4303782524 1348.7072910474312 2.7234277725219727 0
59426.43732280497 1355.692729551863 2.72369122505188 0
59426.44426735755 1349.5947620473994 2.717587947845459 0
59426.45121191012 1349.0805348600566 2.711858034133911 0
59426.45815646269 1343.140541793242 2.7064602375030518 0
59426.46510101527 1344.4076798011783 2.7017781734466553 0
59426.4720455676 1349.5297125969018 2.6989707946777344 0
59426.47899012017 1348.8757080141659 2.6943371295928955 0
59426.48593467251 1349.1538695478089 2.686985731124878 0
59426.492879224854 1345.2004908405602 2.6798715591430664 0
59426.499823777194 1348.7180452199714 2.6768829822540283 0
59426.50676832977 1347.4255642046119 2.66857647895813 0
59426.51371288211 1347.2867538083296 2.662463665008545 0
59426.52065743445 1348.8549184338117 2.657330274581909 0
59426.52760198679 1346.495606410072 2.6514484882354736 0
59426.5345465389 1354.3793726002214 2.650344133377075 0
59426.54149109124 1345.4432138171883 2.6416449546813965 0
59426.54843564357 1348.9510578016702 2.6391971111297607 0
59426.55538019568 1349.7544699282403 2.6366562843322754 0
59426.56232474802 1349.0196328016673 2.6338937282562256 0
59426.569269300126 1347.3516237757344 2.632040500640869 0
59426.57621385223 1340.8028091787555 2.628920793533325 0
59426.58315840457 1351.3100650671286 2.632528305053711 0
59426.59010295668 1349.1503782339278 2.630920171737671 0
59426.59704750878 1350.1758965642698 2.6310479640960693 0
59426.60399206089 1347.8063562257198 2.630485773086548 0
59426.610936613 1349.794701440483 2.6325860023498535 0
59426.61788116487 1350.1702783497058 2.6328535079956055 0
59426.62482571698 1346.2150024100456 2.6342806816101074 0
59426.63177026909 1346.3229308070308 2.633394718170166 0
59426.63871482096 1346.7026889227404 2.633972644805908 0
59426.64565937307 1348.4989001799818 2.6360819339752197 0
59426.652603924944 1344.918502063108 2.634498119354248 0
59426.65954847682 1348.713301194863 2.637843370437622 0
59426.666493028926 1350.992810665281 2.638026475906372 0
59426.673437580794 1348.848876365094 2.6374869346618652 0
59426.68038213267 1346.7244666024003 2.6362950801849365 0
59426.68732668454 1349.9018362770853 2.636113166809082 0
59426.69427123642 1345.9905931479025 2.6336770057678223 0
59426.70121578806 1348.646907452619 2.6358795166015625 0
59426.708160339935 1350.9220595586767 2.633467197418213 0
59426.71510489181 1344.8078221751466 2.629713296890259 0
59426.722049443444 1345.1407591098273 2.628288507461548 0
59426.72899399532 1345.5298717218225 2.6243693828582764 0
59426.73593854696 1346.6751248326145 2.6218185424804688 0
59426.7428830986 1345.2844251700003 2.6170639991760254 0
59426.74982765048 1346.5356224957236 2.614638328552246 0
59426.75677220212 1349.919683280053 2.6084976196289062 0
59426.76371675376 1346.3454615868054 2.6015820503234863 0
59426.7706613054 1346.0021253494465 2.59722638130188 0
59426.777605857045 1346.6285195197001 2.5928921699523926 0
59426.78455040869 1346.3334677895186 2.5873186588287354 0
59426.791494960096 1345.9158829750832 2.581331729888916 0
59426.79843951173 1346.9185805050465 2.5768723487854004 0
59426.80538406314 1346.8435565550521 2.5719974040985107 0
59426.81232861478 1345.472401054732 2.567223310470581 0
59426.81927316619 1345.3080790362683 2.5612308979034424 0
59426.82621771783 1347.6162613181605 2.556586265563965 0
59426.83316226924 1344.5194794492472 2.550165891647339 0
59426.84010682065 1346.8041016454722 2.547058582305908 0
59426.84705137205 1342.5392577588736 2.540403366088867 0
59426.85399592346 1350.8867646870117 2.538763999938965 0
59426.86094047487 1344.6880521354265 2.533590078353882 0
59426.86788502628 1343.0453590539496 2.5275626182556152 0
59426.87482957769 1346.2987027792674 2.527010202407837 0
59426.881774128866 1345.9563317595098 2.523301601409912 0
59426.888718680275 1346.083973661035 2.519186019897461 0
59426.89566323145 1341.7206950902955 2.5155980587005615 0
59426.90260778286 1343.4966382058442 2.513936996459961 0
59426.90955233404 1345.1789151221915 2.5135626792907715 0
59426.91649688521 1346.6256988082032 2.51290225982666 0
59426.92344143638 1345.286767039719 2.5122528076171875 0
59426.93038598779 1349.6055521052922 2.51472544670105 0
59426.93733053897 1346.3418103475483 2.513113260269165 0
59426.94427509014 1344.5467568619401 2.5133650302886963 0
59426.95121964109 1344.5819881644338 2.515047311782837 0
59426.95816419226 1341.193621432909 2.514937162399292 0
59426.96510874344 1336.7643073097797 2.5146234035491943 0
59426.972053294376 1344.2958967134036 2.523317575454712 0
59426.97899784555 1345.4481850504267 2.5239341259002686 0
59426.985942396495 1341.5788067362769 2.5268971920013428 0
59426.99288694767 1338.0334994678983 2.5315592288970947 0
59426.999831498615 1345.7005374123378 2.5362555980682373 0
59427.00677604956 1340.9602651550035 2.5400073528289795 0
59427.0137206005 1339.8590895632246 2.5444557666778564 0
59427.020665151445 1342.3196948698578 2.5514228343963623 0
59427.02760970239 1339.6690120722183 2.5561130046844482 0
59427.03455425333 1340.187279116601 2.562197685241699 0
59427.041498804276 1339.842218435786 2.568394422531128 0
59427.04844335521 1338.8993170363487 2.5740177631378174 0
59427.05538790592 1338.9198521860794 2.5799498558044434 0
59427.062332456866 1336.8046428255097 2.585838556289673 0
59427.06927700781 1334.4042989714326 2.594740867614746 0
59427.07622155852 1335.1047714742044 2.5989928245544434 0
59427.08316610923 1337.1406703341636 2.6049323081970215 0
59427.090110660174 1337.8420956176838 2.610774278640747 0
59427.097055210885 1337.6004077506518 2.6167032718658447 0
59427.10399976159 1336.5807635015572 2.6199276447296143 0
59427.1109443123 1337.0293547088168 2.624814033508301 0
59427.11788886301 1336.8943582264642 2.6285767555236816 0
59427.12483341372 1338.0468644354382 2.6316959857940674 0
59427.1317779642 1328.8253042262845 2.6312270164489746 0
59427.13872251491 1336.2231321485074 2.638300657272339 0
59427.14566706562 1337.004851167098 2.639723300933838 0
59427.1526116161 1337.7263289898701 2.6409826278686523 0
59427.15955616681 1339.7540965431176 2.6442859172821045 0
59427.166500717285 1333.9099014117992 2.6434221267700195 0
59427.17344526776 1332.9762733057864 2.6448960304260254 0
59427.180389818466 1341.5690532990616 2.6497654914855957 0
59427.187334368944 1330.6582879393904 2.6468749046325684 0
59427.19427891942 1338.4794731765655 2.650019884109497 0
59427.2012234699 1335.1970913900368 2.6496615409851074 0
59427.20816802038 1335.4715724390826 2.6511101722717285 0
59427.215112570855 1332.5374927606704 2.650224208831787 0
59427.2220571211 1339.7801129213417 2.6537857055664062 0
59427.22900167157 1335.684400403407 2.6517081260681152 0
59427.23594622205 1339.856891899974 2.6539201736450195 0
59427.24289077229 1337.5336156015978 2.6539056301116943 0
59427.24983532277 1337.544893509696 2.6559011936187744 0
59427.256779873016 1341.6451983276384 2.65751051902771 0
59427.26372442326 1337.2678943565402 2.657090425491333 0
59427.270668973506 1338.6969654112286 2.6596758365631104 0
59427.277613523984 1335.9263719307196 2.659801483154297 0
59427.28455807423 1343.2597874949079 2.6646111011505127 0
59427.291502624474 1339.124377704206 2.6648483276367188 0
59427.29844717472 1340.2899841995536 2.6667540073394775 0
59427.30539172472 1333.366425569513 2.6656289100646973 0
59427.31233627497 1340.1209888653761 2.6692147254943848 0
59427.31928082521 1339.2743105085933 2.670361042022705 0
59427.326225375225 1337.2982864610062 2.671793222427368 0
59427.33316992547 1341.1564801235086 2.6746573448181152 0
59427.34011447548 1342.495642355259 2.676240921020508 0
59427.34705902573 1336.967182427306 2.6741104125976562 0
59427.35400357573 1342.7719450094064 2.6771435737609863 0
59427.360948125744 1338.4968864234843 2.6750330924987793 0
59427.36789267576 1338.7919619125169 2.676023483276367 0
59427.37483722577 1341.6662339549348 2.6768500804901123 0
59427.38178177578 1342.8528930817001 2.6763672828674316 0
59427.38872632579 1336.0243824694353 2.671823024749756 0
59427.395670875805 1339.321327634284 2.6739096641540527 0
59427.40261542582 1336.0983903542383 2.668074369430542 0
59427.40955997583 1340.1916327673298 2.6679399013519287 0
59427.41650452561 1339.138577285702 2.663991928100586 0
59427.42344907562 1336.399191155338 2.6601271629333496 0
59427.4303936254 1339.5492227846034 2.657228946685791 0
59427.437338175405 1334.5552105397683 2.6511685848236084 0
59427.444282725184 1340.4392431057822 2.649343729019165 0
59427.45122727496 1338.3822018368123 2.64447283744812 0
59427.45817182474 1336.9555564921325 2.6383025646209717 0
59427.46511637452 1336.8466988998484 2.63344669342041 0
59427.4720609243 1332.5057673752817 2.6263623237609863 0
59427.47900547408 1336.60705550996 2.6248581409454346 0
59427.48595002385 1336.039306297912 2.6171774864196777 0
59427.49289457363 1334.094059772979 2.609940767288208 0
59427.49983912341 1333.9301898646968 2.605058431625366 0
59427.50678367296 1336.5931384116634 2.601367473602295 0
59427.51372822274 1336.798551569565 2.595571756362915 0
59427.52067277228 1330.3146674637696 2.5882842540740967 0
59427.52761732206 1335.5688463316583 2.5866222381591797 0
59427.53456187161 1331.659184354054 2.5798680782318115 0
59427.541506421156 1336.6345026808026 2.5795888900756836 0
59427.5484509707 1333.586646765999 2.575279712677002 0
59427.55539552048 1332.8888017067225 2.5716230869293213 0
59427.56234007002 1331.6013232641944 2.5684573650360107 0
59427.56928461957 1332.8276452321766 2.5674538612365723 0
59427.57622916888 1329.1762594143624 2.5647270679473877 0
59427.58317371843 1329.9596194525961 2.5656096935272217 0
59427.59011826797 1328.6290173770967 2.562391996383667 0
59427.59706281752 1325.0431393301806 2.5613672733306885 0
59427.604007366834 1326.1765700740257 2.5620157718658447 0
59427.61095191638 1323.7038932945907 2.560147285461426 0
59427.61789646569 1325.0268905234793 2.5616841316223145 0
59427.62484101523 1326.181082741759 2.561962842941284 0
59427.63178556455 1326.7107778413592 2.5635766983032227 0
59427.63873011386 1324.6278562515076 2.5624072551727295 0
59427.645674663174 1324.2825296681472 2.562497854232788 0
59427.65261921249 1325.9208861800203 2.563610076904297 0
59427.6595637618 1319.1355212042267 2.561068058013916 0
59427.666508311115 1319.6984780759703 2.560908794403076 0
59427.67345286043 1325.6531297847964 2.5626256465911865 0
59427.68039740974 1323.3713398360746 2.5612664222717285 0
59427.687341959056 1321.5594051823582 2.5610153675079346 0
59427.69428650813 1324.7234794028132 2.5596954822540283 0
59427.70123105744 1327.3027664417664 2.559497117996216 0
59427.70817560676 1329.022603402433 2.558819532394409 0
59427.71512015584 1328.1604508045493 2.5561819076538086 0
59427.72206470492 1333.0638640194306 2.5551888942718506 0
59427.72900925423 1327.8884956884453 2.5514190196990967 0
59427.73595380331 1329.7846900938662 2.548693895339966 0
59427.742898352386 1331.458252460976 2.5464084148406982 0
59427.74984290147 1330.3042803939002 2.541161298751831 0
59427.75678745055 1327.6137793202056 2.5362470149993896 0
59427.76373199963 1328.617509868846 2.531794309616089 0
59427.77067654871 1333.3650135524495 2.529919147491455 0
59427.77762109779 1331.6164640897518 2.524409532546997 0
59427.78456564664 1332.2043372288003 2.5208823680877686 0
59427.79151019572 1329.0007400127174 2.5133445262908936 0
59427.7984547448 1332.018405646923 2.508010149002075 0
59427.80539929365 1335.968420247838 2.504056930541992 0
59427.81234384273 1332.2352168038474 2.497580051422119 0
59427.81928839157 1335.1941711477107 2.4930379390716553 0
59427.82623294042 1334.4596021879547 2.486213445663452 0
59427.8331774895 1337.9453586947366 2.481386661529541 0
59427.840122038346 1338.6189760208972 2.4762020111083984 0
59427.847066587194 1335.499263919713 2.470309257507324 0
59427.85401113604 1342.0476301285753 2.4672231674194336 0
59427.86095568489 1341.8488538293864 2.462374210357666 0
59427.86790023374 1339.624891139259 2.4572248458862305 0
59427.874844782586 1342.4940508791951 2.4524943828582764 0
59427.88178933119 1346.1459760851844 2.450073003768921 0
59427.88873388004 1338.249608939609 2.445222854614258 0
59427.89567842889 1342.2687666425495 2.439972400665283 0
59427.902622977505 1344.3738510331314 2.4371626377105713 0
59427.90956752635 1345.1389272544561 2.436615228652954 0
59427.91651207497 1342.5916296736946 2.429917335510254 0
59427.92345662358 1347.3566297314928 2.4292819499969482 0
59427.93040117243 1344.0704463381421 2.4258153438568115 0
59427.937345721046 1343.119373755601 2.424018383026123 0
59427.94429026966 1345.4164532989857 2.424588203430176 0
59427.95123481827 1342.9866324882169 2.4220924377441406 0
59427.958179366884 1345.2934413793623 2.4229400157928467 0
59427.9651239155 1344.4479934011374 2.426124334335327 0
59427.972068464114 1343.9235234315834 2.422854423522949 0
59427.97901301273 1340.3186503109846 2.422661542892456 0
59427.98595756111 1340.9964596395916 2.424635648727417 0
59427.99290210972 1344.7357487538789 2.42759370803833 0
59427.99984665834 1341.6375983519529 2.4281744956970215 0
59428.00679120672 1347.8078778185372 2.433398962020874 0
59428.01373575533 1343.7496856848834 2.4356772899627686 0
59428.020680303714 1347.0312628290649 2.4395015239715576 0
59428.0276248521 1344.015426591016 2.4408016204833984 0
59428.03456940071 1341.1159642199405 2.44301438331604 0
59428.041513949094 1343.7700347752007 2.448331356048584 0
59428.04845849748 1342.7665328415496 2.450268507003784 0
59428.05540304586 1346.6640902882473 2.4548470973968506 0
59428.06234759424 1346.3991296809518 2.458862543106079 0
59428.06929214262 1346.1857266225034 2.4633431434631348 0
59428.076236691 1347.7930975550353 2.4674644470214844 0
59428.08318123938 1338.7278681754456 2.467823028564453 0
59428.09012578753 1348.0497451558358 2.4760656356811523 0
59428.09707033591 1344.3332240377226 2.477914333343506 0
59428.104014884295 1343.171464943277 2.48134708404541 0
59428.110959432444 1344.5524516173632 2.4863040447235107 0
59428.11790398083 1347.4482682007765 2.491117238998413 0
59428.124848528976 1341.9912185202634 2.491442918777466 0
59428.131793077126 1347.475505820786 2.4951367378234863 0
59428.1387376255 1346.4647446769104 2.4979333877563477 0
59428.14568217365 1344.0066734204565 2.498927593231201 0
59428.1526267218 1344.0228126639008 2.5006046295166016 0
59428.15957126995 1347.2305091379253 2.5032026767730713 0
59428.1665158181 1341.2828557731286 2.501241683959961 0
59428.17346036625 1345.119958327864 2.5049591064453125 0
59428.1804049144 1345.45251263709 2.5066885948181152 0
59428.18734946255 1348.2756092226532 2.5074656009674072 0
59428.19429401046 1345.6898614655106 2.5060017108917236 0
59428.20123855861 1345.3517384623738 2.507539987564087 0
59428.208183106755 1343.573327547172 2.5067033767700195 0
59428.21512765467 1345.5968333679916 2.508188486099243 0
59428.22207220282 1345.6722280381591 2.507396936416626 0
59428.22901675074 1349.0157346240617 2.509382963180542 0
59428.23596129889 1347.4381838794316 2.507951498031616 0
59428.242905846804 1343.536432187217 2.50592303276062 0
59428.24985039472 1347.0994509112124 2.50771427154541 0
59428.25679494264 1347.251191897943 2.5086183547973633 0
59428.26373949079 1347.2775416824466 2.507187843322754 0
59428.270684038696 1343.512769209659 2.506485939025879 0
59428.27762858661 1340.6202015226595 2.50386643409729 0
59428.28457313453 1344.1950477833575 2.505875825881958 0
59428.291517682446 1346.0305400452612 2.505950450897217 0
59428.29846223013 1343.0762724545953 2.5043210983276367 0
59428.30540677805 1347.30243458909 2.505554437637329 0
59428.31235132596 1347.0748588946913 2.5058584213256836 0
59428.31929587365 1340.863025836039 2.501957416534424 0
59428.326240421564 1346.6267413557343 2.5051722526550293 0
59428.33318496947 1341.7030724872411 2.501276731491089 0
59428.34012951716 1346.955165439546 2.5032646656036377 0
59428.34707406484 1344.0842210194705 2.5013461112976074 0
59428.35401861276 1342.4572664490447 2.498509645462036 0
59428.36096316044 1339.5251842492135 2.4957799911499023 0
59428.367907708125 1345.3204702623457 2.4974210262298584 0
59428.37485225581 1339.5919595125483 2.4924232959747314 0
59428.38179680349 1341.1771777229665 2.490650177001953 0
59428.38874135141 1344.5666323827381 2.4934701919555664 0
59428.395685899086 1342.1773401577339 2.4863290786743164 0
59428.40263044654 1344.1230378421137 2.4845712184906006 0
59428.40957499422 1343.3367655353477 2.4806129932403564 0
59428.416519541905 1340.3147983373278 2.476769208908081 0
59428.42346408959 1335.9811448891228 2.4710192680358887 0
59428.43040863704 1342.4445439261012 2.4692509174346924 0
59428.43735318472 1339.985196901202 2.4644463062286377 0
59428.44429773241 1342.9759447268684 2.4613723754882812 0
59428.45124227986 1342.392853952983 2.455787420272827 0
59428.45818682754 1343.8292752609414 2.452329397201538 0
59428.465131374986 1333.8110214938292 2.442263603210449 0
59428.47207592244 1344.377464949364 2.4418959617614746 0
59428.47902047012 1344.0220922489498 2.4357120990753174 0
59428.48596501757 1343.8154795704477 2.4305999279022217 0
59428.49290956502 1343.5426790457718 2.4276201725006104 0
59428.49985411247 1344.6929819788434 2.420508623123169 0
59428.506798659924 1346.3260638820093 2.4165029525756836 0
59428.513743207375 1346.5088306646635 2.4126527309417725 0
59428.52068775482 1345.7218563915494 2.4072518348693848 0
59428.52763230227 1342.5985251623574 2.400933265686035 0
59428.53457684972 1346.327374912406 2.39947247505188 0
59428.54152139694 1343.436292503468 2.3939154148101807 0
59428.54846594439 1340.1243314246103 2.3880398273468018 0
59428.55541049184 1344.6149322694264 2.3871307373046875 0
59428.56235503906 1345.9076797591224 2.38297700881958 0
59428.56929958651 1341.423548048847 2.378314971923828 0
59428.57624413373 1344.450514740195 2.3769776821136475 0
59428.58318868118 1345.0307010548195 2.3745222091674805 0
59428.5901332284 1341.9175650923762 2.3697731494903564 0
59428.59707777584 1340.6820920507312 2.3678929805755615 0
59428.60402232306 1345.3417087150142 2.3683974742889404 0
59428.61096687028 1343.8976587825 2.367527723312378 0
59428.617911417496 1347.2297152224864 2.3694469928741455 0
59428.624855964714 1344.4878488532586 2.3635504245758057 0
59428.63180051193 1340.91753776322 2.3616268634796143 0
59428.63874505915 1342.588064480913 2.3606255054473877 0
59428.64568960637 1347.614601136419 2.361684799194336 0
59428.65263415358 1347.264193967787 2.3605268001556396 0
59428.6595787008 1345.318913159531 2.358609437942505 0
59428.666523248015 1345.916405956999 2.356637954711914 0
59428.673467795 1348.8804312152115 2.3569178581237793 0
59428.68041234222 1345.1170564096287 2.353161573410034 0
59428.68735688944 1346.5796926627395 2.3528575897216797 0
59428.69430143642 1343.970753772026 2.3493669033050537 0
59428.70124598364 1343.1920578001186 2.347334861755371 0
59428.708190530626 1345.044040225972 2.345947742462158 0
59428.715135077844 1348.3384761944576 2.3465092182159424 0
